p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	p1_id	p2_id	id	method
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL12p70_eur.sumstats.gz	0	NA	NA	NA	-0.03066	0.1141	1.036	0.02293	-0.003215	0.004846	pmid24816252_citrate_eur	pmid27989323_IL12p70_eur	pmid24816252_citrate_eur/pmid27989323_IL12p70_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL13_eur.sumstats.gz	0	NA	NA	NA	-0.1681	0.1663	1.017	0.01285	0.00095	0.004583	pmid24816252_citrate_eur	pmid27989323_IL13_eur	pmid24816252_citrate_eur/pmid27989323_IL13_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL16_eur.sumstats.gz	0	NA	NA	NA	-0.04992	0.1319	0.9933	0.007703	0.00139	0.004955	pmid24816252_citrate_eur	pmid27989323_IL16_eur	pmid24816252_citrate_eur/pmid27989323_IL16_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL17_eur.sumstats.gz	0	NA	NA	NA	-4.107	1.482	1.499	0.1364	0.009917	0.06773	pmid24816252_citrate_eur	pmid27989323_IL17_eur	pmid24816252_citrate_eur/pmid27989323_IL17_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL18_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid24816252_citrate_eur	pmid27989323_IL18_eur	pmid24816252_citrate_eur/pmid27989323_IL18_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL1ra_eur.sumstats.gz	0.1715	0.6112	0.2806	0.779	0.04909	0.1362	1.006	0.008382	-0.001009	0.00463	pmid24816252_citrate_eur	pmid27989323_IL1ra_eur	pmid24816252_citrate_eur/pmid27989323_IL1ra_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL2_eur.sumstats.gz	0	NA	NA	NA	-0.04561	0.1333	1.011	0.007875	-0.006505	0.004379	pmid24816252_citrate_eur	pmid27989323_IL2_eur	pmid24816252_citrate_eur/pmid27989323_IL2_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL2ra_eur.sumstats.gz	-0.4	2.267	-0.1764	0.86	0.0247	0.1174	1.005	0.007122	0.003928	0.004772	pmid24816252_citrate_eur	pmid27989323_IL2ra_eur	pmid24816252_citrate_eur/pmid27989323_IL2ra_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL4_eur.sumstats.gz	0	NA	NA	NA	-0.05576	0.05832	1.013	0.008281	-0.003504	0.004874	pmid24816252_citrate_eur	pmid27989323_IL4_eur	pmid24816252_citrate_eur/pmid27989323_IL4_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL5_eur.sumstats.gz	0	NA	NA	NA	-0.1335	0.14	1.014	0.008358	0.003697	0.004836	pmid24816252_citrate_eur	pmid27989323_IL5_eur	pmid24816252_citrate_eur/pmid27989323_IL5_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL6_eur.sumstats.gz	0	NA	NA	NA	-0.007915	0.0573	1.009	0.007416	-0.003425	0.004406	pmid24816252_citrate_eur	pmid27989323_IL6_eur	pmid24816252_citrate_eur/pmid27989323_IL6_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL7_eur.sumstats.gz	0	NA	NA	NA	-0.03867	0.1478	1.013	0.009485	-0.0008845	0.005021	pmid24816252_citrate_eur	pmid27989323_IL7_eur	pmid24816252_citrate_eur/pmid27989323_IL7_eur	ldsc
